1621.70,1615.40,1605.60,1605.60,1614.90
1615.40,1605.60,1605.60,1614.90,1622.30
1605.60,1605.60,1614.90,1622.30,1622.60
1605.60,1614.90,1622.30,1622.60,1615.40
1614.90,1622.30,1622.60,1615.40,1622.00
1622.30,1622.60,1615.40,1622.00,1611.90
1622.60,1615.40,1622.00,1611.90,1631.40
1615.40,1622.00,1611.90,1631.40,1630.20
1622.00,1611.90,1631.40,1630.20,1632.20
1611.90,1631.40,1630.20,1632.20,1626.10
1631.40,1630.20,1632.20,1626.10,1644.70
1630.20,1632.20,1626.10,1644.70,1650.20
1632.20,1626.10,1644.70,1650.20,1654.30
1626.10,1644.70,1650.20,1654.30,1653.30
1644.70,1650.20,1654.30,1653.30,1497.90
1650.20,1654.30,1653.30,1497.90,1526.90
1654.30,1653.30,1497.90,1526.90,1570.80
1653.30,1497.90,1526.90,1570.80,1630.80
1497.90,1526.90,1570.80,1630.80,1627.20
1526.90,1570.80,1630.80,1627.20,1654.20
1570.80,1630.80,1627.20,1654.20,1647.10
1630.80,1627.20,1654.20,1647.10,1647.50
1627.20,1654.20,1647.10,1647.50,1655.50
1654.20,1647.10,1647.50,1655.50,1650.50
1647.10,1647.50,1655.50,1650.50,1650.50
1647.50,1655.50,1650.50,1650.50,1655.60
1655.50,1650.50,1650.50,1655.60,1647.90
1650.50,1650.50,1655.60,1647.90,1647.20
1650.50,1655.60,1647.90,1647.20,1646.20
1655.60,1647.90,1647.20,1646.20,1633.10
1647.90,1647.20,1646.20,1633.10,1629.10
1647.20,1646.20,1633.10,1629.10,1628.20
1646.20,1633.10,1629.10,1628.20,1631.30
1633.10,1629.10,1628.20,1631.30,1637.60
1629.10,1628.20,1631.30,1637.60,1629.80
1628.20,1631.30,1637.60,1629.80,1634.60
1631.30,1637.60,1629.80,1634.60,1628.10
1637.60,1629.80,1634.60,1628.10,1620.70
1629.80,1634.60,1628.10,1620.70,1616.10
1634.60,1628.10,1620.70,1616.10,1614.20
1628.10,1620.70,1616.10,1614.20,1626.60
1620.70,1616.10,1614.20,1626.60,1625.40
1616.10,1614.20,1626.60,1625.40,1620.00
1614.20,1626.60,1625.40,1620.00,1608.10
1626.60,1625.40,1620.00,1608.10,1607.00
1625.40,1620.00,1608.10,1607.00,1609.60
1620.00,1608.10,1607.00,1609.60,1607.30
1608.10,1607.00,1609.60,1607.30,1601.70
1607.00,1609.60,1607.30,1601.70,1588.70
1609.60,1607.30,1601.70,1588.70,1578.70
1607.30,1601.70,1588.70,1578.70,1567.20
1601.70,1588.70,1578.70,1567.20,1568.00
1588.70,1578.70,1567.20,1568.00,1568.40
1578.70,1567.20,1568.00,1568.40,1571.00
1567.20,1568.00,1568.40,1571.00,1585.00
1568.00,1568.40,1571.00,1585.00,1570.10
1568.40,1571.00,1585.00,1570.10,1564.50
1571.00,1585.00,1570.10,1564.50,1563.30
1585.00,1570.10,1564.50,1563.30,1572.70
1570.10,1564.50,1563.30,1572.70,1580.70
1564.50,1563.30,1572.70,1580.70,1587.90
1563.30,1572.70,1580.70,1587.90,1579.00
1572.70,1580.70,1587.90,1579.00,1572.00
1580.70,1587.90,1579.00,1572.00,1576.80
1587.90,1579.00,1572.00,1576.80,1590.80
1579.00,1572.00,1576.80,1590.80,1582.80
1572.00,1576.80,1590.80,1582.80,1582.10
1576.80,1590.80,1582.80,1582.10,1573.60
1590.80,1582.80,1582.10,1573.60,1573.60
1582.80,1582.10,1573.60,1573.60,1576.10
1582.10,1573.60,1573.60,1576.10,1574.20
1573.60,1573.60,1576.10,1574.20,1578.40
1573.60,1576.10,1574.20,1578.40,1606.20
1576.10,1574.20,1578.40,1606.20,1609.00
1574.20,1578.40,1606.20,1609.00,1621.20
1578.40,1606.20,1609.00,1621.20,1623.20
1606.20,1609.00,1621.20,1623.20,1621.00
1609.00,1621.20,1623.20,1621.00,1629.40
1621.20,1623.20,1621.00,1629.40,1611.90
1623.20,1621.00,1629.40,1611.90,1599.10
1621.00,1629.40,1611.90,1599.10,1598.10
1629.40,1611.90,1599.10,1598.10,1600.30
1611.90,1599.10,1598.10,1600.30,1589.20
1599.10,1598.10,1600.30,1589.20,1602.90
1598.10,1600.30,1589.20,1602.90,1586.20
1600.30,1589.20,1602.90,1586.20,1588.20
1589.20,1602.90,1586.20,1588.20,1566.60
1602.90,1586.20,1588.20,1566.60,1545.40
1586.20,1588.20,1566.60,1545.40,1546.80
1588.20,1566.60,1545.40,1546.80,1561.00
1566.60,1545.40,1546.80,1561.00,1553.40
1545.40,1546.80,1561.00,1553.40,1558.20
1546.80,1561.00,1553.40,1558.20,1559.10
1561.00,1553.40,1558.20,1559.10,1551.10
1553.40,1558.20,1559.10,1551.10,1543.60
1558.20,1559.10,1551.10,1543.60,1546.40
1559.10,1551.10,1543.60,1546.40,1558.30
1551.10,1543.60,1546.40,1558.30,1552.90
1543.60,1546.40,1558.30,1552.90,1560.90
1546.40,1558.30,1552.90,1560.90,1573.80
1558.30,1552.90,1560.90,1573.80,1561.80
1552.90,1560.90,1573.80,1561.80,1543.20
1560.90,1573.80,1561.80,1543.20,1539.60
1573.80,1561.80,1543.20,1539.60,1563.60
1561.80,1543.20,1539.60,1563.60,1578.00
1543.20,1539.60,1563.60,1578.00,1601.90
1539.60,1563.60,1578.00,1601.90,1603.60
1563.60,1578.00,1601.90,1603.60,1603.30
1578.00,1601.90,1603.60,1603.30,1592.50
1601.90,1603.60,1603.30,1592.50,1578.70
1603.60,1603.30,1592.50,1578.70,1589.80
1603.30,1592.50,1578.70,1589.80,1615.70
1592.50,1578.70,1589.80,1615.70,1622.70
1578.70,1589.80,1615.70,1622.70,1628.50
1589.80,1615.70,1622.70,1628.50,1667.50
1615.70,1622.70,1628.50,1667.50,1666.30
1622.70,1628.50,1667.50,1666.30,1671.00
1628.50,1667.50,1666.30,1671.00,1677.20
1667.50,1666.30,1671.00,1677.20,1685.30
1666.30,1671.00,1677.20,1685.30,1680.10
1671.00,1677.20,1685.30,1680.10,1669.60
1677.20,1685.30,1680.10,1669.60,1664.80
1685.30,1680.10,1669.60,1664.80,1683.60
1680.10,1669.60,1664.80,1683.60,1683.10
1669.60,1664.80,1683.60,1683.10,1672.40
1664.80,1683.60,1683.10,1672.40,1680.90
1683.60,1683.10,1672.40,1680.90,1687.50
1683.10,1672.40,1680.90,1687.50,1689.00
1672.40,1680.90,1687.50,1689.00,1674.60
1680.90,1687.50,1689.00,1674.60,1686.60
1687.50,1689.00,1674.60,1686.60,1681.10
1689.00,1674.60,1686.60,1681.10,1685.50
1674.60,1686.60,1681.10,1685.50,1682.10
1686.60,1681.10,1685.50,1682.10,1683.60
1681.10,1685.50,1682.10,1683.60,1678.90
1685.50,1682.10,1683.60,1678.90,1681.40
1682.10,1683.60,1678.90,1681.40,1676.50
1683.60,1678.90,1681.40,1676.50,1681.10
1678.90,1681.40,1676.50,1681.10,1695.00
1681.40,1676.50,1681.10,1695.00,1687.80
1676.50,1681.10,1695.00,1687.80,1703.20
1681.10,1695.00,1687.80,1703.20,1717.60
1695.00,1687.80,1703.20,1717.60,1729.10
1687.80,1703.20,1717.60,1729.10,1722.30
1703.20,1717.60,1729.10,1722.30,1737.30
1717.60,1729.10,1722.30,1737.30,1749.90
1729.10,1722.30,1737.30,1749.90,1745.10
1722.30,1737.30,1749.90,1745.10,1747.90
1737.30,1749.90,1745.10,1747.90,1763.30
1749.90,1745.10,1747.90,1763.30,1759.10
1745.10,1747.90,1763.30,1759.10,1764.80
1747.90,1763.30,1759.10,1764.80,1746.00
1763.30,1759.10,1764.80,1746.00,1750.30
1759.10,1764.80,1746.00,1750.30,1750.50
1764.80,1746.00,1750.30,1750.50,1743.40
1746.00,1750.30,1750.50,1743.40,1727.50
1750.30,1750.50,1743.40,1727.50,1732.60
1750.50,1743.40,1727.50,1732.60,1724.80
1743.40,1727.50,1732.60,1724.80,1730.10
1727.50,1732.60,1724.80,1730.10,1732.20
1732.60,1724.80,1730.10,1732.20,1724.60
1724.80,1730.10,1732.20,1724.60,1736.30
1730.10,1732.20,1724.60,1736.30,1717.50
1732.20,1724.60,1736.30,1717.50,1713.10
1724.60,1736.30,1717.50,1713.10,1716.30
1736.30,1717.50,1713.10,1716.30,1719.00
1717.50,1713.10,1716.30,1719.00,1711.50
1713.10,1716.30,1719.00,1711.50,1710.30
1716.30,1719.00,1711.50,1710.30,1717.90
1719.00,1711.50,1710.30,1717.90,1707.30
1711.50,1710.30,1717.90,1707.30,1721.70
1710.30,1717.90,1707.30,1721.70,1719.60
1717.90,1707.30,1721.70,1719.60,1734.60
1707.30,1721.70,1719.60,1734.60,1739.40
1721.70,1719.60,1734.60,1739.40,1720.00
1719.60,1734.60,1739.40,1720.00,1720.30
1734.60,1739.40,1720.00,1720.30,1736.10
1739.40,1720.00,1720.30,1736.10,1727.70
1720.00,1720.30,1736.10,1727.70,1732.50
1720.30,1736.10,1727.70,1732.50,1743.80
1736.10,1727.70,1732.50,1743.80,1749.20
1727.70,1732.50,1743.80,1749.20,1746.50
1732.50,1743.80,1749.20,1746.50,1753.30
1743.80,1749.20,1746.50,1753.30,1752.40
1749.20,1746.50,1753.30,1752.40,1745.70
1746.50,1753.30,1752.40,1745.70,1742.20
1753.30,1752.40,1745.70,1742.20,1735.90
1752.40,1745.70,1742.20,1735.90,1735.90
1745.70,1742.20,1735.90,1735.90,1734.00
1742.20,1735.90,1735.90,1734.00,1728.30
1735.90,1735.90,1734.00,1728.30,1732.60
1735.90,1734.00,1728.30,1732.60,1743.50
1734.00,1728.30,1732.60,1743.50,1750.80
1728.30,1732.60,1743.50,1750.80,1748.20
1732.60,1743.50,1750.80,1748.20,1753.00
1743.50,1750.80,1748.20,1753.00,1751.20
1750.80,1748.20,1753.00,1751.20,1749.40
1748.20,1753.00,1751.20,1749.40,1742.30
1753.00,1751.20,1749.40,1742.30,1724.10
1751.20,1749.40,1742.30,1724.10,1758.40
1749.40,1742.30,1724.10,1758.40,1763.30
1742.30,1724.10,1758.40,1763.30,1787.50
1724.10,1758.40,1763.30,1787.50,1785.50
1758.40,1763.30,1787.50,1785.50,1803.00
1763.30,1787.50,1785.50,1803.00,1811.60
1787.50,1785.50,1803.00,1811.60,1806.70
1785.50,1803.00,1811.60,1806.70,1794.10
1803.00,1811.60,1806.70,1794.10,1803.20
1811.60,1806.70,1794.10,1803.20,1798.10
1806.70,1794.10,1803.20,1798.10,1801.40
1794.10,1803.20,1798.10,1801.40,1788.60
1803.20,1798.10,1801.40,1788.60,1792.30
1798.10,1801.40,1788.60,1792.30,1789.10
1801.40,1788.60,1792.30,1789.10,1786.30
1788.60,1792.30,1789.10,1786.30,1789.80
1792.30,1789.10,1786.30,1789.80,1781.80
1789.10,1786.30,1789.80,1781.80,1782.30
1786.30,1789.80,1781.80,1782.30,1773.90
1789.80,1781.80,1782.30,1773.90,1779.10
1781.80,1782.30,1773.90,1779.10,1771.80
1782.30,1773.90,1779.10,1771.80,1772.90
1773.90,1779.10,1771.80,1772.90,1770.60
1779.10,1771.80,1772.90,1770.60,1771.10
1771.80,1772.90,1770.60,1771.10,1768.50
1772.90,1770.60,1771.10,1768.50,1764.90
1770.60,1771.10,1768.50,1764.90,1754.10
1771.10,1768.50,1764.90,1754.10,1757.10
1768.50,1764.90,1754.10,1757.10,1752.60
1764.90,1754.10,1757.10,1752.60,1756.30
1754.10,1757.10,1752.60,1756.30,1768.60
1757.10,1752.60,1756.30,1768.60,1777.00
1752.60,1756.30,1768.60,1777.00,1772.40
1756.30,1768.60,1777.00,1772.40,1767.50
1768.60,1777.00,1772.40,1767.50,1751.20
1777.00,1772.40,1767.50,1751.20,1757.60
1772.40,1767.50,1751.20,1757.60,1754.50
1767.50,1751.20,1757.60,1754.50,1736.50
1751.20,1757.60,1754.50,1736.50,1734.10
1757.60,1754.50,1736.50,1734.10,1734.60
1754.50,1736.50,1734.10,1734.60,1740.50
1736.50,1734.10,1734.60,1740.50,1702.70
1734.10,1734.60,1740.50,1702.70,1649.70
1734.60,1740.50,1702.70,1649.70,1659.80
1740.50,1702.70,1649.70,1659.80,1628.20
1702.70,1649.70,1659.80,1628.20,1623.40
1649.70,1659.80,1628.20,1623.40,1610.40
1659.80,1628.20,1623.40,1610.40,1618.10
1628.20,1623.40,1610.40,1618.10,1610.60
1623.40,1610.40,1618.10,1610.60,1628.20
1610.40,1618.10,1610.60,1628.20,1624.00
1618.10,1610.60,1628.20,1624.00,1615.40
1610.60,1628.20,1624.00,1615.40,1594.70
1628.20,1624.00,1615.40,1594.70,1611.50
1624.00,1615.40,1594.70,1611.50,1628.80
1615.40,1594.70,1611.50,1628.80,1621.20
1594.70,1611.50,1628.80,1621.20,1609.50
1611.50,1628.80,1621.20,1609.50,1582.60
1628.80,1621.20,1609.50,1582.60,1564.60
1621.20,1609.50,1582.60,1564.60,1553.00
1609.50,1582.60,1564.60,1553.00,1541.00
1582.60,1564.60,1553.00,1541.00,1547.80
1564.60,1553.00,1541.00,1547.80,1555.40
1553.00,1541.00,1547.80,1555.40,1533.20
1541.00,1547.80,1555.40,1533.20,1524.70
1547.80,1555.40,1533.20,1524.70,1513.10
1555.40,1533.20,1524.70,1513.10,1520.00
1533.20,1524.70,1513.10,1520.00,1498.70
1524.70,1513.10,1520.00,1498.70,1468.90
1513.10,1520.00,1498.70,1468.90,1473.30
1520.00,1498.70,1468.90,1473.30,1513.40
1498.70,1468.90,1473.30,1513.40,1516.50
1468.90,1473.30,1513.40,1516.50,1541.30
1473.30,1513.40,1516.50,1541.30,1518.70
1513.40,1516.50,1541.30,1518.70,1506.70
1516.50,1541.30,1518.70,1506.70,1530.80
1541.30,1518.70,1506.70,1530.80,1536.50
1518.70,1506.70,1530.80,1536.50,1540.60
1506.70,1530.80,1536.50,1540.60,1544.60
1530.80,1536.50,1540.60,1544.60,1525.30
1536.50,1540.60,1544.60,1525.30,1528.30
1540.60,1544.60,1525.30,1528.30,1527.80
1544.60,1525.30,1528.30,1527.80,1595.00
1525.30,1528.30,1527.80,1595.00,1587.60
1528.30,1527.80,1595.00,1587.60,1584.60
1527.80,1595.00,1587.60,1584.60,1578.70
1595.00,1587.60,1584.60,1578.70,1589.30
1587.60,1584.60,1578.70,1589.30,1573.90
1584.60,1578.70,1589.30,1573.90,1550.30
1578.70,1589.30,1573.90,1550.30,1557.80
1589.30,1573.90,1550.30,1557.80,1530.90
1573.90,1550.30,1557.80,1530.90,1513.40
1550.30,1557.80,1530.90,1513.40,1475.00
1557.80,1530.90,1513.40,1475.00,1476.30
1530.90,1513.40,1475.00,1476.30,1466.40
1513.40,1475.00,1476.30,1466.40,1484.00
1475.00,1476.30,1466.40,1484.00,1478.00
1476.30,1466.40,1484.00,1478.00,1424.40
1466.40,1484.00,1478.00,1424.40,1420.30
1484.00,1478.00,1424.40,1420.30,1436.10
1478.00,1424.40,1420.30,1436.10,1451.10
1424.40,1420.30,1436.10,1451.10,1439.70
1420.30,1436.10,1451.10,1439.70,1432.50
1436.10,1451.10,1439.70,1432.50,1465.50
1451.10,1439.70,1432.50,1465.50,1458.50
1439.70,1432.50,1465.50,1458.50,1453.40
1432.50,1465.50,1458.50,1453.40,1461.60
1465.50,1458.50,1453.40,1461.60,1479.10
1458.50,1453.40,1461.60,1479.10,1511.60
1453.40,1461.60,1479.10,1511.60,1503.90
1461.60,1479.10,1511.60,1503.90,1510.10
1479.10,1511.60,1503.90,1510.10,1526.80
1511.60,1503.90,1510.10,1526.80,1542.50
1503.90,1510.10,1526.80,1542.50,1533.80
1510.10,1526.80,1542.50,1533.80,1510.30
1526.80,1542.50,1533.80,1510.30,1493.60
1542.50,1533.80,1510.30,1493.60,1492.30
1533.80,1510.30,1493.60,1492.30,1472.60
1510.30,1493.60,1492.30,1472.60,1485.00
1493.60,1492.30,1472.60,1485.00,1472.70
1492.30,1472.60,1485.00,1472.70,1480.90
1472.60,1485.00,1472.70,1480.90,1487.20
1485.00,1472.70,1480.90,1487.20,1508.80
1472.70,1480.90,1487.20,1508.80,1519.10
1480.90,1487.20,1508.80,1519.10,1512.20
1487.20,1508.80,1519.10,1512.20,1535.40
1508.80,1519.10,1512.20,1535.40,1548.50
1519.10,1512.20,1535.40,1548.50,1547.00
1512.20,1535.40,1548.50,1547.00,1545.10
1535.40,1548.50,1547.00,1545.10,1551.70
1548.50,1547.00,1545.10,1551.70,1544.80
1547.00,1545.10,1551.70,1544.80,1530.90
1545.10,1551.70,1544.80,1530.90,1510.30
1551.70,1544.80,1530.90,1510.30,1517.70
1544.80,1530.90,1510.30,1517.70,1523.20
1530.90,1510.30,1517.70,1523.20,1523.00
1510.30,1517.70,1523.20,1523.00,1544.30
1517.70,1523.20,1523.00,1544.30,1544.90
1523.20,1523.00,1544.30,1544.90,1534.00
1523.00,1544.30,1544.90,1534.00,1532.50
1544.30,1544.90,1534.00,1532.50,1522.20
1544.90,1534.00,1532.50,1522.20,1525.30
1534.00,1532.50,1522.20,1525.30,1508.20
1532.50,1522.20,1525.30,1508.20,1500.60
1522.20,1525.30,1508.20,1500.60,1494.50
1525.30,1508.20,1500.60,1494.50,1476.00
1508.20,1500.60,1494.50,1476.00,1469.80
1500.60,1494.50,1476.00,1469.80,1481.20
1494.50,1476.00,1469.80,1481.20,1472.10
1476.00,1469.80,1481.20,1472.10,1476.20
1469.80,1481.20,1472.10,1476.20,1492.00
1481.20,1472.10,1476.20,1492.00,1515.60
1472.10,1476.20,1492.00,1515.60,1523.60
1476.20,1492.00,1515.60,1523.60,1527.00
1492.00,1515.60,1523.60,1527.00,1544.60
1515.60,1523.60,1527.00,1544.60,1542.20
1523.60,1527.00,1544.60,1542.20,1545.10
1527.00,1544.60,1542.20,1545.10,1531.30
1544.60,1542.20,1545.10,1531.30,1556.40
1542.20,1545.10,1531.30,1556.40,1556.40
1545.10,1531.30,1556.40,1556.40,1542.50
1531.30,1556.40,1556.40,1542.50,1531.50
1556.40,1556.40,1542.50,1531.50,1532.00
1556.40,1542.50,1531.50,1532.00,1530.20
1542.50,1531.50,1532.00,1530.20,1516.50
1531.50,1532.00,1530.20,1516.50,1523.70
1532.00,1530.20,1516.50,1523.70,1544.60
1530.20,1516.50,1523.70,1544.60,1573.10
1516.50,1523.70,1544.60,1573.10,1578.80
1523.70,1544.60,1573.10,1578.80,1574.90
1544.60,1573.10,1578.80,1574.90,1573.70
1573.10,1578.80,1574.90,1573.70,1587.60
1578.80,1574.90,1573.70,1587.60,1569.20
1574.90,1573.70,1587.60,1569.20,1576.20
1573.70,1587.60,1569.20,1576.20,1562.30
1587.60,1569.20,1576.20,1562.30,1567.80
1569.20,1576.20,1562.30,1567.80,1571.90
1576.20,1562.30,1567.80,1571.90,1585.20
1562.30,1567.80,1571.90,1585.20,1583.10
1567.80,1571.90,1585.20,1583.10,1601.50
1571.90,1585.20,1583.10,1601.50,1601.60
1585.20,1583.10,1601.50,1601.60,1641.40
1583.10,1601.50,1601.60,1641.40,1647.20
1601.50,1601.60,1641.40,1647.20,1641.60
1601.60,1641.40,1647.20,1641.60,1649.80
1641.40,1647.20,1641.60,1649.80,1651.10
1647.20,1641.60,1649.80,1651.10,1661.40
1641.60,1649.80,1651.10,1661.40,1664.70
1649.80,1651.10,1661.40,1664.70,1664.20
1651.10,1661.40,1664.70,1664.20,1653.30
1661.40,1664.70,1664.20,1653.30,1672.30
1664.70,1664.20,1653.30,1672.30,1677.40
1664.20,1653.30,1672.30,1677.40,1680.70
1653.30,1672.30,1677.40,1680.70,1661.60
1672.30,1677.40,1680.70,1661.60,1644.20
1677.40,1680.70,1661.60,1644.20,1658.90
1680.70,1661.60,1644.20,1658.90,1684.40
1661.60,1644.20,1658.90,1684.40,1701.00
1644.20,1658.90,1684.40,1701.00,1696.70
1658.90,1684.40,1701.00,1696.70,1693.70
